InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
559552,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2,2011-07-10 16:29:00,0.42,16014.0,United Kingdom,0.84
541784,22721,SET OF 3 CAKE TINS SKETCHBOOK,4,2011-01-21 12:37:00,4.95,17277.0,United Kingdom,19.8
563844,84600,NEW BAROQUE JEWELLERY BOX ,2,2011-08-19 14:04:00,7.95,17725.0,United Kingdom,15.9
566282,22158,3 HEARTS HANGING DECORATION RUSTIC,24,2011-09-11 14:29:00,2.95,15782.0,United Kingdom,70.80000000000001
567878,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,2011-09-22 14:42:00,1.45,16910.0,United Kingdom,2.9
575756,23322,LARGE WHITE HEART OF WICKER,1,2011-11-11 10:48:00,2.95,18118.0,United Kingdom,2.95
545231,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-03-01 10:08:00,1.45,15194.0,United Kingdom,17.4
569367,22119,PEACE WOODEN BLOCK LETTERS,1,2011-10-03 15:28:00,6.95,13994.0,United Kingdom,6.95
580727,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-12-05 17:17:00,2.46,14096.0,United Kingdom,2.46
539049,20719,WOODLAND CHARLOTTE BAG,10,2010-12-15 16:21:00,0.85,15615.0,United Kingdom,8.5
541524,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2011-01-19 10:49:00,2.95,17091.0,United Kingdom,17.700000000000003
563328,82578,KITCHEN METAL SIGN,1,2011-08-15 13:07:00,0.55,14606.0,United Kingdom,0.55
558470,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-06-29 15:33:00,4.25,16801.0,United Kingdom,17.0
547496,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-03-23 12:13:00,0.65,18075.0,United Kingdom,7.800000000000001
568176,85015,SET OF 12  VINTAGE POSTCARD SET,24,2011-09-25 13:25:00,0.65,12685.0,France,15.600000000000001
578270,22614,PACK OF 12 SPACEBOY TISSUES,1,2011-11-23 13:39:00,0.83,14096.0,United Kingdom,0.83
566631,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-09-14 10:34:00,4.15,15622.0,United Kingdom,24.900000000000002
540399,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-01-07 09:23:00,4.65,14047.0,United Kingdom,9.3
550831,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2011-04-21 10:29:00,7.95,13534.0,United Kingdom,15.9
563924,21916,SET 12 RETRO WHITE CHALK STICKS,4,2011-08-21 14:32:00,0.42,15984.0,United Kingdom,1.68
561694,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-07-29 09:57:00,1.65,16147.0,United Kingdom,19.799999999999997
548698,22217,T-LIGHT HOLDER HANGING LACE,3,2011-04-03 10:55:00,1.25,18109.0,United Kingdom,3.75
574898,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-11-07 15:07:00,1.65,16242.0,United Kingdom,33.0
569423,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-10-04 10:42:00,1.25,16882.0,United Kingdom,15.0
575583,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-11-10 11:55:00,1.65,14456.0,United Kingdom,1.65
556415,85099B,JUMBO BAG RED RETROSPOT,50,2011-06-10 12:19:00,2.08,12409.0,Switzerland,104.0
571105,23398,HANGING HEART BONHEUR,2,2011-10-13 16:01:00,0.85,17614.0,United Kingdom,1.7
C549824,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-04-12 12:43:00,2.95,15189.0,United Kingdom,-2.95
555547,POST,POSTAGE,4,2011-06-05 13:13:00,18.0,12681.0,France,72.0
578266,21165,BEWARE OF THE CAT METAL SIGN ,1,2011-11-23 13:34:00,1.69,12748.0,United Kingdom,1.69
567097,21484,CHICK GREY HOT WATER BOTTLE,4,2011-09-16 13:23:00,4.25,13323.0,United Kingdom,17.0
562558,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2011-08-05 16:43:00,2.55,13451.0,United Kingdom,5.1
579089,23154,SET OF 4 JAM JAR MAGNETS,2,2011-11-28 10:46:00,2.08,17920.0,United Kingdom,4.16
577155,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-11-18 09:56:00,0.42,13050.0,United Kingdom,6.72
573576,22138,BAKING SET 9 PIECE RETROSPOT ,4,2011-10-31 14:09:00,10.79,14096.0,United Kingdom,43.16
540954,85129C,BEADED CRYSTAL HEART BLUE SMALL,5,2011-01-12 13:19:00,1.25,14606.0,United Kingdom,6.25
542401,22560,TRADITIONAL MODELLING CLAY,12,2011-01-27 15:51:00,1.25,14541.0,United Kingdom,15.0
576592,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-11-15 14:47:00,1.65,13614.0,United Kingdom,3.3
566016,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-09-08 12:20:00,3.75,15144.0,United Kingdom,15.0
569220,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-10-02 13:26:00,0.55,16007.0,United Kingdom,1.1
551194,21713,CITRONELLA CANDLE FLOWERPOT,4,2011-04-27 11:12:00,2.1,14606.0,United Kingdom,8.4
554487,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-05-24 13:27:00,1.25,16919.0,United Kingdom,1.25
569735,POST,POSTAGE,2,2011-10-06 10:34:00,15.0,14646.0,Netherlands,30.0
556247,22149,FELTCRAFT 6 FLOWER FRIENDS,15,2011-06-09 16:16:00,2.1,15058.0,United Kingdom,31.5
569692,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-10-05 15:17:00,0.65,14389.0,United Kingdom,10.4
542891,82494L,WOODEN FRAME ANTIQUE WHITE ,48,2011-02-01 13:26:00,2.55,16705.0,United Kingdom,122.39999999999999
565491,23318,BOX OF 6 MINI VINTAGE CRACKERS,48,2011-09-05 11:41:00,2.08,13881.0,United Kingdom,99.84
548337,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-03-30 14:06:00,3.95,18198.0,United Kingdom,7.9
580880,23310,BUBBLEGUM RING ASSORTED,36,2011-12-06 12:19:00,0.42,14121.0,United Kingdom,15.12
555158,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-06-01 08:38:00,2.95,14842.0,United Kingdom,17.700000000000003
537825,20723,STRAWBERRY CHARLOTTE BAG,10,2010-12-08 14:36:00,0.85,15005.0,United Kingdom,8.5
566427,22667,RECIPE BOX RETROSPOT ,1,2011-09-12 14:24:00,2.95,17433.0,United Kingdom,2.95
566539,22998,TRAVEL CARD WALLET KEEP CALM,8,2011-09-13 11:34:00,0.42,17228.0,United Kingdom,3.36
541648,84509C,SET OF 4 POLKADOT PLACEMATS ,2,2011-01-20 11:15:00,3.75,17811.0,United Kingdom,7.5
579122,22593,CHRISTMAS GINGHAM STAR,48,2011-11-28 12:05:00,0.85,12971.0,United Kingdom,40.8
581168,22313,OFFICE MUG WARMER PINK,12,2011-12-07 14:52:00,1.25,16779.0,United Kingdom,15.0
C540393,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2011-01-06 18:08:00,3.25,17428.0,United Kingdom,-3.25
546856,22525,CHILDRENS GARDEN GLOVES PINK,10,2011-03-17 14:12:00,1.25,15433.0,United Kingdom,12.5
539294,21110,LARGE CAKE TOWEL PINK SPOTS,1,2010-12-16 16:45:00,6.75,15532.0,United Kingdom,6.75
578020,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-11-22 13:20:00,1.25,16979.0,United Kingdom,1.25
537754,47567B,TEA TIME KITCHEN APRON,1,2010-12-08 11:16:00,5.95,16081.0,United Kingdom,5.95
559668,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-07-11 13:40:00,0.85,13394.0,United Kingdom,10.2
544809,21621,VINTAGE UNION JACK BUNTING,1,2011-02-23 15:41:00,8.5,16692.0,United Kingdom,8.5
580396,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,2011-12-04 11:00:00,1.95,13838.0,United Kingdom,1.95
569136,23184,BULL DOG BOTTLE OPENER,1,2011-09-30 14:41:00,4.95,15834.0,United Kingdom,4.95
554362,21930,JUMBO STORAGE BAG SKULLS,10,2011-05-24 10:17:00,2.08,17811.0,United Kingdom,20.8
565473,23200,JUMBO BAG PEARS,10,2011-09-05 10:27:00,2.08,16717.0,United Kingdom,20.8
552108,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-05-06 11:36:00,0.55,17841.0,United Kingdom,0.55
559133,23009,I LOVE LONDON BABY GIFT SET,1,2011-07-06 13:13:00,16.95,17861.0,United Kingdom,16.95
579399,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-11-29 12:09:00,0.39,13137.0,United Kingdom,0.39
577740,22865,HAND WARMER OWL DESIGN,3,2011-11-21 13:36:00,2.1,17625.0,United Kingdom,6.300000000000001
572755,23189,SET OF 12 FORK CANDLES,1,2011-10-25 17:31:00,2.89,13601.0,United Kingdom,2.89
541122,16161P,WRAP ENGLISH ROSE ,25,2011-01-14 09:23:00,0.42,12708.0,Germany,10.5
574589,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-11-06 10:33:00,9.95,15017.0,United Kingdom,9.95
563572,22564,ALPHABET STENCIL CRAFT,3,2011-08-17 15:00:00,1.25,16734.0,United Kingdom,3.75
580873,23293,SET OF 12 FAIRY CAKE BAKING CASES,256,2011-12-06 12:06:00,0.72,15061.0,United Kingdom,184.32
578305,85014B,RED RETROSPOT UMBRELLA,15,2011-11-23 15:44:00,4.95,14088.0,United Kingdom,74.25
562928,23077,DOUGHNUT LIP GLOSS ,20,2011-08-10 15:29:00,1.25,15494.0,United Kingdom,25.0
563377,23254,CHILDRENS CUTLERY DOLLY GIRL ,3,2011-08-16 10:44:00,4.15,15002.0,United Kingdom,12.450000000000001
570410,21394,RED POLKADOT BEAKER ,6,2011-10-10 13:04:00,0.39,16776.0,United Kingdom,2.34
567462,23349,ROLL WRAP VINTAGE CHRISTMAS,2,2011-09-20 12:35:00,1.25,14446.0,United Kingdom,2.5
572767,22998,TRAVEL CARD WALLET KEEP CALM,48,2011-10-26 10:11:00,0.42,17865.0,United Kingdom,20.16
581193,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-12-07 17:05:00,0.39,17097.0,Spain,0.39
543111,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-02-03 12:44:00,2.95,15719.0,United Kingdom,5.9
536609,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 09:41:00,1.06,17850.0,United Kingdom,6.36
577545,21868,POTTING SHED TEA MUG,3,2011-11-20 14:43:00,1.65,16931.0,United Kingdom,4.949999999999999
575602,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,20,2011-11-10 12:27:00,1.25,17059.0,United Kingdom,25.0
539459,21137,BLACK RECORD COVER FRAME,11,2010-12-17 17:33:00,3.75,12839.0,United Kingdom,41.25
563498,85049C,ROMANTIC PINKS RIBBONS ,12,2011-08-16 16:17:00,1.25,17719.0,United Kingdom,15.0
553229,21239,PINK  POLKADOT CUP,8,2011-05-16 10:50:00,0.85,15039.0,United Kingdom,6.8
570839,37479P,CUBIC MUG FLOCK PINK ON BROWN,6,2011-10-12 14:08:00,0.39,14911.0,EIRE,2.34
576857,21832,CHOCOLATE CALCULATOR,1,2011-11-16 15:52:00,1.65,12748.0,United Kingdom,1.65
559928,23109,LED TEA LIGHTS,12,2011-07-14 08:52:00,2.89,12405.0,Finland,34.68
561043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2011-07-24 12:20:00,2.95,15708.0,United Kingdom,59.0
536532,22962,JAM JAR WITH PINK LID,12,2010-12-01 13:24:00,0.85,12433.0,Norway,10.2
565088,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-09-01 10:11:00,1.25,16145.0,United Kingdom,15.0
576593,22809,SET OF 6 T-LIGHTS SANTA,1,2011-11-15 14:48:00,2.95,15720.0,United Kingdom,2.95
536796,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2010-12-02 15:46:00,3.75,15574.0,United Kingdom,7.5
551958,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-05-05 12:37:00,1.25,13883.0,United Kingdom,12.5
561678,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,66,2011-07-28 18:33:00,1.06,17931.0,United Kingdom,69.96000000000001
572521,22593,CHRISTMAS GINGHAM STAR,12,2011-10-24 15:19:00,0.85,15844.0,United Kingdom,10.2
575866,23084,RABBIT NIGHT LIGHT,96,2011-11-11 12:41:00,1.79,16107.0,United Kingdom,171.84
554083,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,2011-05-22 11:51:00,3.75,18125.0,United Kingdom,7.5
C567689,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-09-21 16:49:00,6.95,17434.0,United Kingdom,-6.95
544484,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-02-21 11:10:00,2.1,15321.0,United Kingdom,25.200000000000003
581164,21592,RETROSPOT CIGAR BOX MATCHES ,9,2011-12-07 14:34:00,0.39,14395.0,United Kingdom,3.5100000000000002
577669,23166,MEDIUM CERAMIC TOP STORAGE JAR,96,2011-11-21 10:48:00,1.04,15567.0,United Kingdom,99.84
559017,22576,SWALLOW WOODEN CHRISTMAS DECORATION,48,2011-07-05 13:06:00,0.85,14034.0,United Kingdom,40.8
580162,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-12-02 10:52:00,1.65,12856.0,United Kingdom,1.65
566967,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-09-15 18:05:00,2.1,16746.0,United Kingdom,12.600000000000001
572028,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-20 11:47:00,1.65,15296.0,United Kingdom,16.5
556681,22384,LUNCH BAG PINK POLKADOT,10,2011-06-14 09:41:00,1.65,12826.0,United Kingdom,16.5
561331,84991,60 TEATIME FAIRY CAKE CASES,5,2011-07-26 14:24:00,0.55,16809.0,United Kingdom,2.75
576842,23084,RABBIT NIGHT LIGHT,24,2011-11-16 15:31:00,1.79,13599.0,United Kingdom,42.96
573167,21824,PAINTED METAL STAR WITH HOLLY BELLS,48,2011-10-28 09:29:00,0.39,18287.0,United Kingdom,18.72
553199,15044B,BLUE PAPER PARASOL ,1,2011-05-15 15:13:00,2.95,17758.0,United Kingdom,2.95
552273,22727,ALARM CLOCK BAKELIKE RED ,4,2011-05-08 12:26:00,3.75,13021.0,United Kingdom,15.0
558812,23168,CLASSIC CAFE SUGAR DISPENSER,12,2011-07-04 11:35:00,1.25,16265.0,United Kingdom,15.0
537136,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,2010-12-05 12:42:00,3.25,12748.0,United Kingdom,9.75
560602,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-07-20 08:48:00,1.65,13629.0,United Kingdom,19.799999999999997
578187,21373,MIRRORED WALL ART SNOWFLAKES,24,2011-11-23 11:40:00,0.75,14336.0,United Kingdom,18.0
568908,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-09-29 13:38:00,0.55,16653.0,United Kingdom,13.200000000000001
542990,20685,DOORMAT RED RETROSPOT,2,2011-02-02 11:43:00,7.95,13468.0,United Kingdom,15.9
573262,23313,VINTAGE CHRISTMAS BUNTING,5,2011-10-28 12:33:00,4.95,16851.0,United Kingdom,24.75
547839,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-03-27 10:54:00,2.55,12916.0,United Kingdom,81.6
578362,22187,GREEN CHRISTMAS TREE CARD HOLDER,24,2011-11-24 10:39:00,1.95,12913.0,United Kingdom,46.8
562928,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-08-10 15:29:00,0.65,15494.0,United Kingdom,5.2
572885,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2011-10-26 13:45:00,2.55,15311.0,United Kingdom,2.55
559549,21636,MADRAS NOTEBOOK MEDIUM,2,2011-07-10 15:25:00,0.75,13230.0,United Kingdom,1.5
567425,22865,HAND WARMER OWL DESIGN,96,2011-09-20 11:32:00,1.85,13767.0,United Kingdom,177.60000000000002
571913,22625,RED KITCHEN SCALES,2,2011-10-19 15:29:00,8.5,18210.0,United Kingdom,17.0
564378,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-25 10:26:00,1.65,12417.0,Belgium,16.5
546658,22896,PEG BAG APPLES DESIGN,6,2011-03-15 14:21:00,2.55,15150.0,United Kingdom,15.299999999999999
538744,22469,HEART OF WICKER SMALL,1,2010-12-14 11:26:00,1.65,15356.0,United Kingdom,1.65
577742,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2011-11-21 13:41:00,9.95,13755.0,United Kingdom,9.95
559711,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-07-12 10:46:00,4.15,13590.0,United Kingdom,16.6
571431,23344,JUMBO BAG 50'S CHRISTMAS ,100,2011-10-17 12:52:00,1.79,13881.0,United Kingdom,179.0
557285,21094,SET/6 RED SPOTTY PAPER PLATES,5,2011-06-19 12:31:00,0.85,15046.0,United Kingdom,4.25
559641,35972,DAISY FOLKART HEART DECORATION,6,2011-07-11 12:31:00,1.25,13184.0,United Kingdom,7.5
569025,22367,CHILDRENS APRON SPACEBOY DESIGN,10,2011-09-30 10:08:00,1.95,18041.0,United Kingdom,19.5
568164,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,2011-09-25 12:39:00,0.79,14561.0,United Kingdom,15.8
578921,23241,TREASURE TIN GYMKHANA DESIGN,2,2011-11-27 11:57:00,2.08,13596.0,United Kingdom,4.16
546119,22619,SET OF 6 SOLDIER SKITTLES,4,2011-03-09 14:22:00,3.75,16945.0,United Kingdom,15.0
546760,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-03-16 14:00:00,4.95,12597.0,Spain,14.850000000000001
537126,21238,RED RETROSPOT CUP,1,2010-12-05 12:13:00,0.85,18118.0,United Kingdom,0.85
540353,22193,RED DINER WALL CLOCK,1,2011-01-06 14:53:00,8.5,13764.0,United Kingdom,8.5
579666,21181,PLEASE ONE PERSON METAL SIGN,12,2011-11-30 12:31:00,2.1,14893.0,United Kingdom,25.200000000000003
566929,23355,HOT WATER BOTTLE KEEP CALM,24,2011-09-15 15:21:00,4.15,17428.0,United Kingdom,99.60000000000001
580865,21065,BOOM BOX SPEAKER GIRLS,1,2011-12-06 11:58:00,1.25,17914.0,United Kingdom,1.25
547962,22434,BALLOON PUMP WITH 10 BALLOONS,8,2011-03-28 15:38:00,1.95,12957.0,United Kingdom,15.6
548718,21181,PLEASE ONE PERSON METAL SIGN,144,2011-04-04 08:50:00,1.85,14156.0,EIRE,266.40000000000003
547885,21714,CITRONELLA CANDLE GARDEN POT,12,2011-03-28 09:16:00,1.25,17314.0,United Kingdom,15.0
565971,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2011-09-08 11:27:00,1.69,13571.0,United Kingdom,1.69
568593,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-28 10:54:00,4.95,13988.0,United Kingdom,14.850000000000001
543911,47590B,PINK HAPPY BIRTHDAY BUNTING,12,2011-02-14 12:46:00,5.45,17829.0,United Arab Emirates,65.4
561537,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-07-28 09:58:00,8.25,13870.0,United Kingdom,16.5
C550966,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-04-21 16:57:00,7.95,17663.0,United Kingdom,-7.95
562466,84832,ZINC WILLIE WINKIE  CANDLE STICK,48,2011-08-05 11:49:00,0.85,13435.0,United Kingdom,40.8
576907,22593,CHRISTMAS GINGHAM STAR,24,2011-11-17 09:34:00,0.85,12610.0,Italy,20.4
551305,22084,PAPER CHAIN KIT EMPIRE,6,2011-04-27 14:58:00,2.95,16145.0,United Kingdom,17.700000000000003
576339,21154,RED RETROSPOT OVEN GLOVE ,3,2011-11-14 15:27:00,2.46,14096.0,United Kingdom,7.38
578305,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2011-11-23 15:44:00,7.65,14088.0,United Kingdom,122.4
570423,22750,FELTCRAFT PRINCESS LOLA DOLL,2,2011-10-10 13:38:00,3.75,14451.0,United Kingdom,7.5
543812,21061,PARTY INVITES FOOTBALL,2,2011-02-13 14:40:00,0.85,17472.0,United Kingdom,1.7
562789,23286,BLUE VINTAGE SPOT BEAKER,96,2011-08-09 13:50:00,0.72,14646.0,Netherlands,69.12
C562795,23235,STORAGE TIN VINTAGE LEAF,-1,2011-08-09 14:23:00,2.89,13709.0,United Kingdom,-2.89
574063,85094,CANDY SPOT EGG WARMER RABBIT,1,2011-11-02 14:31:00,0.19,13271.0,United Kingdom,0.19
554098,22695,WICKER WREATH SMALL,3,2011-05-22 13:01:00,1.45,14769.0,United Kingdom,4.35
537646,22193,RED DINER WALL CLOCK,1,2010-12-07 15:39:00,8.5,17591.0,United Kingdom,8.5
576217,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,2011-11-14 12:56:00,2.55,17081.0,United Kingdom,2.55
C561589,22960,JAM MAKING SET WITH JARS,-1,2011-07-28 10:57:00,4.25,16133.0,United Kingdom,-4.25
579102,22754,SMALL RED BABUSHKA NOTEBOOK ,12,2011-11-28 11:33:00,0.85,14911.0,EIRE,10.2
566571,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-09-13 12:49:00,2.95,17037.0,United Kingdom,17.700000000000003
550361,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-04-18 11:10:00,1.06,13082.0,United Kingdom,101.76
553485,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,2011-05-17 12:25:00,6.25,13208.0,United Kingdom,6.25
568491,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-09-27 11:58:00,1.25,15443.0,United Kingdom,3.75
576911,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-11-17 10:01:00,4.95,17461.0,United Kingdom,4.95
540979,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,2011-01-12 15:06:00,1.25,15727.0,United Kingdom,15.0
541281,22766,PHOTO FRAME CORNICE,1,2011-01-17 11:59:00,2.95,17988.0,United Kingdom,2.95
572552,22446,PIN CUSHION BABUSHKA PINK,1,2011-10-24 17:07:00,2.46,14096.0,United Kingdom,2.46
537376,16156S,WRAP PINK FAIRY CAKES ,25,2010-12-06 12:59:00,0.42,16722.0,United Kingdom,10.5
538327,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:58:00,2.95,15514.0,United Kingdom,2.95
572312,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-10-23 15:47:00,4.65,15022.0,United Kingdom,4.65
578266,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,2011-11-23 13:34:00,0.39,12748.0,United Kingdom,0.39
578921,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-11-27 11:57:00,0.55,13596.0,United Kingdom,0.55
571129,C2,CARRIAGE,1,2011-10-14 10:03:00,50.0,14156.0,EIRE,50.0
546378,22287,"DECORATION , WOBBLY CHICKEN, METAL ",12,2011-03-11 12:17:00,1.65,14329.0,United Kingdom,19.799999999999997
571183,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2011-10-14 11:08:00,0.55,14796.0,United Kingdom,1.1
577126,84558A,3D DOG PICTURE PLAYING CARDS,12,2011-11-17 19:22:00,2.95,12406.0,Denmark,35.400000000000006
552298,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-05-08 14:18:00,2.55,14507.0,United Kingdom,15.299999999999999
573336,85035C,ROSE 3 WICK MORRIS BOX CANDLE,12,2011-10-30 11:37:00,1.25,17372.0,United Kingdom,15.0
548912,22784,LANTERN CREAM GAZEBO ,12,2011-04-05 09:32:00,4.25,16586.0,United Kingdom,51.0
552197,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-05-06 14:32:00,0.29,13743.0,United Kingdom,27.839999999999996
577022,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,2011-11-17 12:42:00,6.25,13668.0,United Kingdom,12.5
567873,22652,TRAVEL SEWING KIT,10,2011-09-22 14:25:00,1.65,13055.0,United Kingdom,16.5
578307,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,3,2011-11-23 15:53:00,1.45,17290.0,United Kingdom,4.35
576081,21373,MIRRORED WALL ART SNOWFLAKES,12,2011-11-14 08:16:00,0.75,15203.0,United Kingdom,9.0
545188,22970,LONDON BUS COFFEE MUG,6,2011-02-28 15:19:00,2.55,14056.0,United Kingdom,15.299999999999999
579939,84949,SILVER HANGING T-LIGHT HOLDER,72,2011-12-01 10:18:00,1.45,15101.0,United Kingdom,104.39999999999999
C552212,23126,FELTCRAFT GIRL AMELIE KIT,-1,2011-05-06 15:08:00,4.95,17422.0,United Kingdom,-4.95
576857,21896,POTTING SHED TWINE,1,2011-11-16 15:52:00,2.1,12748.0,United Kingdom,2.1
567183,23184,BULL DOG BOTTLE OPENER,2,2011-09-18 15:32:00,4.95,14769.0,United Kingdom,9.9
564061,20828,GLITTER BUTTERFLY CLIPS,3,2011-08-22 14:38:00,2.55,14505.0,United Kingdom,7.6499999999999995
548991,21754,HOME BUILDING BLOCK WORD,2,2011-04-05 13:48:00,5.95,16915.0,United Kingdom,11.9
558877,22309,TEA COSY RED  STRIPE,1,2011-07-04 13:50:00,2.55,17841.0,United Kingdom,2.55
569246,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-10-03 09:57:00,5.79,14096.0,United Kingdom,17.37
580127,71053,WHITE MOROCCAN METAL LANTERN,4,2011-12-01 17:51:00,3.75,14911.0,EIRE,15.0
550946,POST,POSTAGE,1,2011-04-21 15:52:00,18.0,12708.0,Germany,18.0
565649,21466,RED FLOWER CROCHET FOOD COVER,2,2011-09-05 16:27:00,3.75,16712.0,United Kingdom,7.5
555522,23166,MEDIUM CERAMIC TOP STORAGE JAR,24,2011-06-05 11:29:00,1.25,15796.0,United Kingdom,30.0
568801,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-09-29 10:46:00,1.69,14475.0,United Kingdom,20.28
550332,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,4,2011-04-17 13:53:00,0.83,13474.0,United Kingdom,3.32
581405,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2011-12-08 13:50:00,0.39,13521.0,United Kingdom,0.39
546498,72232,FENG SHUI PILLAR CANDLE,9,2011-03-14 11:44:00,0.19,15493.0,United Kingdom,1.71
570703,84991,60 TEATIME FAIRY CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001
548210,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-03-29 17:23:00,8.95,14606.0,United Kingdom,8.95
571441,22414,DOORMAT NEIGHBOURHOOD WITCH ,3,2011-10-17 13:31:00,15.79,14096.0,United Kingdom,47.37
578703,22992,REVOLVER WOODEN RULER ,4,2011-11-25 11:02:00,1.95,17385.0,United Kingdom,7.8
561706,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-07-29 11:25:00,0.85,14735.0,United Kingdom,10.2
580500,20718,RED RETROSPOT SHOPPER BAG,10,2011-12-04 12:52:00,1.25,17131.0,United Kingdom,12.5
545045,21755,LOVE BUILDING BLOCK WORD,4,2011-02-27 11:40:00,5.95,15708.0,United Kingdom,23.8
568222,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-09-26 10:06:00,1.25,16603.0,United Kingdom,15.0
572216,23367,SET 12 COLOUR PENCILS SPACEBOY ,5,2011-10-21 12:56:00,0.65,16015.0,United Kingdom,3.25
